name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/03-date/ascii,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,268796,1872,4.51s,1.60ms,12.58us,1.60ms,28.09us,1.55ms,1.77ms
curated/03-date/unicode,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,268796,1851,4.56s,1.61ms,12.81us,1.62ms,35.30us,1.56ms,1.84ms
curated/03-date/compile-ascii,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,913,4.51s,1.29ms,28.14us,1.29ms,32.17us,1.23ms,1.38ms
curated/03-date/compile-unicode,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,278,4.51s,4.65ms,84.19us,4.67ms,95.26us,4.49ms,4.89ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32514634,165,4.56s,18.12ms,82.72us,18.18ms,249.44us,17.94ms,19.57ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32514634,155,4.56s,19.40ms,86.84us,19.44ms,198.21us,19.15ms,20.55ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,51561,4.56s,53.41us,1.14us,53.72us,2.52us,48.42us,191.96us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,150600,212,4.56s,14.10ms,30.89us,14.20ms,254.30us,14.00ms,14.92ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,3188,4.51s,244.16us,3.38us,245.19us,5.35us,234.44us,268.76us
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,150600,1587,4.51s,1.89ms,18.85us,1.89ms,34.62us,1.81ms,2.06ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,107,1000000,680.58ms,162.00ns,1.00ns,164.00ns,154.00ns,158.00ns,134.74us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,102,1000000,527.59ms,57.00ns,1.00ns,58.00ns,21.00ns,53.00ns,17.32us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,10001,1000000,680.01ms,121.00ns,1.00ns,121.00ns,18.00ns,112.00ns,8.80us
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1913704,616,4.51s,4.88ms,74.06us,4.88ms,100.37us,4.64ms,5.12ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,93545,4.56s,24.90us,328.00ns,25.02us,727.00ns,23.38us,52.57us
curated/08-words/all-english,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,76401,5019,4.51s,595.65us,7.33us,597.71us,15.12us,572.04us,684.54us
curated/08-words/all-russian,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,123942,415,4.56s,7.23ms,110.74us,7.24ms,111.06us,7.08ms,7.52ms
curated/08-words/long-english,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,76401,36264,4.56s,82.00us,77.00ns,82.70us,1.75us,81.68us,111.46us
curated/08-words/long-russian,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,123942,854,4.51s,3.49ms,13.45us,3.51ms,65.72us,3.45ms,3.70ms
curated/09-aws-keys/full,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32514634,192,4.56s,15.57ms,57.19us,15.63ms,192.79us,15.35ms,16.77ms
curated/09-aws-keys/quick,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32514634,189,4.56s,15.92ms,67.14us,15.94ms,135.18us,15.74ms,16.65ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,21160,4.51s,82.92us,1.96us,84.02us,5.03us,78.14us,172.19us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,159005,4.56s,13.44us,201.00ns,13.52us,757.00ns,12.48us,257.35us
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,151522,16772,4.51s,178.08us,1.58us,178.84us,3.02us,173.99us,207.40us
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,248919,8834,4.51s,336.22us,1.69us,339.58us,7.36us,332.36us,568.51us
curated/10-bounded-repeat/context,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,7384531,49,4.61s,62.54ms,265.29us,62.48ms,655.84us,61.60ms,64.91ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,7384531,389,4.56s,7.71ms,20.38us,7.73ms,79.72us,7.66ms,8.21ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,43437,4.56s,53.10us,910.00ns,53.72us,1.67us,50.78us,81.46us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,43706,4.56s,53.82us,488.00ns,54.04us,1.36us,51.72us,193.40us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,23952,16163,4.51s,185.26us,701.00ns,185.58us,2.04us,182.15us,224.92us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,117861,4.56s,17.70us,347.00ns,17.81us,741.00ns,16.09us,44.55us
curated/12-dictionary/single,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,61436,40147,4.56s,74.48us,45.00ns,74.70us,0.95us,74.24us,133.26us
curated/12-dictionary/multi,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,61436,10232,5.01s,293.02us,2.33us,293.18us,4.52us,280.77us,343.23us
curated/12-dictionary/compile-single,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,434,4.51s,6.79ms,31.96us,6.81ms,88.11us,6.69ms,7.25ms
curated/12-dictionary/compile-multi,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,2,5.96s,12.22ms,98.04us,12.22ms,98.04us,12.13ms,12.32ms
curated/13-noseyparker/single,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32514634,14,4.86s,228.46ms,3.98ms,227.32ms,4.61ms,220.34ms,233.76ms
curated/13-noseyparker/multi,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32514634,11,4.76s,276.56ms,279.88us,273.36ms,5.45ms,263.94ms,276.95ms
curated/13-noseyparker/compile-single,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,135,4.56s,2.09ms,28.45us,2.10ms,47.96us,2.03ms,2.24ms
curated/13-noseyparker/compile-multi,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,72,4.61s,2.45ms,42.21us,2.46ms,54.73us,2.38ms,2.59ms
curated/14-quadratic/1x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,100,614749,4.73s,4.81us,14.00ns,4.85us,143.00ns,4.75us,31.02us
curated/14-quadratic/2x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,200,148153,4.56s,20.01us,27.00ns,20.22us,593.00ns,19.90us,75.83us
curated/14-quadratic/10x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1000,5773,4.51s,518.14us,909.00ns,519.69us,4.96us,516.75us,586.01us
dictionary/compile/english,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,16,4.81s,195.72ms,833.52us,196.54ms,1.99ms,193.25ms,200.85ms
dictionary/compile/english-10,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,45,4.61s,66.67ms,531.49us,66.82ms,906.94us,64.42ms,69.79ms
dictionary/compile/english-15,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,434,4.51s,6.80ms,27.19us,6.80ms,38.49us,6.69ms,6.95ms
dictionary/search/english,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,61436,5557,4.81s,536.39us,8.21us,539.87us,13.25us,520.80us,765.72us
dictionary/search/english-tiny,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,108,1000000,1.73s,515.00ns,7.00ns,522.00ns,123.00ns,489.00ns,103.44us
dictionary/search/english-10,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,61436,8964,4.61s,334.74us,4.52us,334.67us,9.71us,314.06us,578.88us
dictionary/search/english-15,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,61436,40025,4.56s,74.61us,55.00ns,74.93us,1.09us,74.34us,109.23us
folly/awyer-inn-busted,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,80007,6965,4.51s,430.36us,4.02us,430.70us,7.17us,420.69us,489.99us
folly/literal-never-match-rare,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,7384531,22896,4.56s,129.96us,1.10us,131.00us,3.55us,125.13us,188.05us
folly/literal-never-match-frequent,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,7384531,23276,4.56s,127.69us,614.00ns,128.86us,3.01us,126.50us,184.54us
folly/literal-never-match-tricksy,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,120012,198333,4.62s,14.58us,469.00ns,15.09us,1.20us,12.88us,38.03us
grep/every-line,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,7384531,944,4.56s,3.17ms,14.03us,3.18ms,35.36us,3.13ms,3.55ms
grep/long-words-ascii,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,7384531,396,4.56s,7.56ms,17.30us,7.58ms,66.52us,7.49ms,7.99ms
grep/long-words-unicode,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,7384531,381,4.56s,7.86ms,21.17us,7.88ms,95.95us,7.80ms,8.39ms
hyperscan/literal-english-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,613357,287745,4.62s,10.41us,28.00ns,10.40us,296.00ns,10.18us,38.11us
hyperscan/literal-english-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,613357,287551,4.62s,10.40us,28.00ns,10.40us,343.00ns,10.17us,98.33us
hyperscan/literal-casei-english-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,613357,85788,4.56s,34.82us,26.00ns,34.94us,646.00ns,34.05us,78.05us
hyperscan/literal-casei-english-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,613357,85521,4.56s,34.84us,27.00ns,35.05us,866.00ns,34.07us,75.66us
hyperscan/literal-russian-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,613423,287847,4.62s,10.41us,27.00ns,10.39us,268.00ns,10.18us,37.77us
hyperscan/literal-russian-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,613423,287989,4.62s,10.40us,27.00ns,10.39us,241.00ns,10.18us,37.59us
hyperscan/literal-casei-russian-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,613423,68353,4.56s,43.26us,563.00ns,43.86us,1.43us,42.49us,92.39us
hyperscan/literal-casei-russian-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,613423,69257,4.57s,42.96us,190.00ns,43.29us,0.99us,42.50us,95.22us
hyperscan/literal-suffix-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,594933,109696,4.57s,27.20us,110.00ns,27.32us,643.00ns,26.69us,57.81us
hyperscan/literal-suffix-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,594933,96004,4.57s,30.97us,176.00ns,31.22us,817.00ns,30.39us,61.03us
hyperscan/literal-inner-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,594933,118323,4.56s,25.18us,130.00ns,25.32us,0.95us,24.65us,257.62us
hyperscan/literal-inner-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,594933,109612,4.56s,26.79us,334.00ns,27.34us,1.70us,26.12us,238.35us
hyperscan/fixed-length-words-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,594933,4820,4.51s,620.69us,786.00ns,622.43us,6.11us,618.59us,693.61us
hyperscan/fixed-length-words-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,594933,4791,4.51s,624.46us,844.00ns,626.23us,6.80us,622.63us,757.99us
hyperscan/fixed-length-words-unicode-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,594933,4830,4.51s,618.49us,1.03us,621.13us,8.51us,617.13us,845.25us
imported/leipzig/twain,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,9266,4.56s,317.67us,2.97us,323.74us,12.55us,313.09us,410.66us
imported/leipzig/twain-insensitive,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,3158,4.56s,943.85us,14.33us,0.95ms,22.93us,923.57us,1.05ms
imported/leipzig/shing,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,5430,4.56s,543.25us,4.05us,552.52us,16.69us,534.63us,690.56us
imported/leipzig/huck-saw,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,4838,4.56s,610.31us,9.00us,620.07us,18.71us,598.46us,747.49us
imported/leipzig/word-ending-nn,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,6033,4.56s,489.47us,3.37us,497.29us,15.38us,481.28us,661.84us
imported/leipzig/certain-long-strings-ending-x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,1268,4.56s,2.35ms,22.15us,2.37ms,51.77us,2.31ms,3.01ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,4382,4.56s,661.62us,9.57us,684.63us,46.25us,648.50us,1.01ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,277,4.56s,10.85ms,34.16us,10.86ms,96.19us,10.75ms,11.59ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,4179,4.56s,708.05us,5.16us,717.82us,18.26us,698.32us,918.97us
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,4022,4.56s,735.69us,8.38us,745.94us,21.16us,723.54us,0.98ms
imported/leipzig/tom-river,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,3695,4.56s,802.67us,5.92us,812.05us,17.68us,792.03us,936.16us
imported/leipzig/ing,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,666,4.56s,4.50ms,24.67us,4.51ms,53.41us,4.43ms,4.97ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,649,4.56s,4.62ms,26.02us,4.63ms,51.87us,4.55ms,4.92ms
imported/leipzig/awyer-inn,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,3219,4.56s,921.29us,7.87us,931.95us,22.21us,910.24us,1.12ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,959,4.56s,3.13ms,20.63us,3.13ms,33.78us,3.07ms,3.32ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,5095,4.56s,579.05us,3.23us,588.77us,21.58us,570.86us,846.13us
imported/leipzig/math-symbols,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,179,4.56s,16.80ms,50.00us,16.84ms,175.27us,16.68ms,18.02ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,16013977,8713,4.56s,335.65us,2.76us,344.31us,16.07us,331.09us,586.87us
imported/lh3lh3-reb/uri,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,39887114,198,4.56s,15.15ms,76.19us,15.21ms,224.03us,14.91ms,16.46ms
imported/lh3lh3-reb/email,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,39887114,206,4.56s,14.55ms,59.05us,14.57ms,110.09us,14.36ms,15.22ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,39887114,164,4.56s,18.29ms,85.87us,18.34ms,228.97us,18.08ms,19.46ms
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,39887114,68,4.61s,44.33ms,132.00us,44.40ms,365.65us,43.94ms,46.70ms
imported/mariomka/email,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,6839410,22371,4.56s,129.52us,875.00ns,134.07us,9.54us,127.70us,195.98us
imported/mariomka/uri,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,6839410,4489,4.56s,665.72us,3.12us,668.37us,9.33us,653.45us,793.88us
imported/mariomka/ip,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,6839410,1621,4.56s,1.84ms,7.82us,1.85ms,24.32us,1.82ms,2.11ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,,271,4.56s,11.07ms,31.52us,11.11ms,138.14us,11.00ms,11.78ms
imported/rsc/no-exponential,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,25,1000000,575.49ms,43.00ns,1.00ns,43.00ns,15.00ns,40.00ns,8.79us
imported/rsc/literal,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,51,1000000,425.11ms,23.00ns,1.00ns,23.00ns,65.00ns,21.00ns,65.00us
imported/rsc/not-literal,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,51,1000000,525.80ms,42.00ns,1.00ns,42.00ns,66.00ns,38.00ns,65.46us
imported/rsc/match-class,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,81,1000000,475.07ms,31.00ns,1.00ns,31.00ns,22.00ns,29.00ns,19.92us
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,81,1000000,375.03ms,23.00ns,0.00ns,23.00ns,7.00ns,22.00ns,2.26us
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,161,1000000,827.90ms,197.00ns,0.00ns,198.00ns,33.00ns,194.00ns,19.04us
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,26,1000000,525.52ms,21.00ns,1.00ns,21.00ns,7.00ns,19.00ns,2.64us
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,390,1000000,525.62ms,21.00ns,1.00ns,21.00ns,9.00ns,19.00ns,3.79us
imported/rsc/anchored-literal-short-match,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,26,1000000,475.03ms,29.00ns,1.00ns,29.00ns,10.00ns,26.00ns,3.43us
imported/rsc/anchored-literal-long-match,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,390,1000000,475.31ms,29.00ns,1.00ns,29.00ns,60.00ns,26.00ns,59.86us
imported/rsc/one-pass-short,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,17,1000000,526.62ms,40.00ns,1.00ns,41.00ns,10.00ns,37.00ns,2.70us
imported/rsc/one-pass-short-not,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,17,1000000,476.63ms,50.00ns,1.00ns,50.00ns,17.00ns,47.00ns,13.54us
imported/rsc/one-pass-long-prefix,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,26,1000000,526.84ms,53.00ns,1.00ns,53.00ns,11.00ns,51.00ns,3.08us
imported/rsc/one-pass-long-prefix-not,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,26,1000000,477.01ms,53.00ns,1.00ns,53.00ns,10.00ns,51.00ns,2.49us
imported/rsc/long-needle1,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,100002,1000000,3.59s,1.73us,8.00ns,1.73us,93.00ns,1.69us,53.80us
imported/rsc/long-needle2,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,100002,11832,4.51s,252.31us,2.27us,253.53us,14.88us,247.98us,443.12us
imported/rsc/easy0-32,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,58,1000000,477.46ms,25.00ns,0.00ns,25.00ns,12.00ns,24.00ns,8.62us
imported/rsc/easy0-1k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1050,1000000,527.58ms,45.00ns,1.00ns,45.00ns,13.00ns,42.00ns,5.02us
imported/rsc/easy0-32k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32794,1000000,1.53s,569.00ns,2.00ns,575.00ns,51.00ns,559.00ns,26.56us
imported/rsc/easy0-1mb,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1048602,169013,4.56s,17.74us,35.00ns,17.72us,646.00ns,17.37us,231.15us
imported/rsc/easy1-32,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,51,1000000,575.43ms,49.00ns,0.00ns,50.00ns,23.00ns,47.00ns,20.34us
imported/rsc/easy1-1k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1043,1000000,424.91ms,50.00ns,1.00ns,50.00ns,42.00ns,47.00ns,28.38us
imported/rsc/easy1-32k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32787,1000000,475.36ms,49.00ns,1.00ns,50.00ns,10.00ns,47.00ns,2.13us
imported/rsc/easy1-1mb,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1048595,1000000,475.65ms,50.00ns,1.00ns,50.00ns,11.00ns,47.00ns,3.25us
imported/rsc/medium-32,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,59,1000000,475.49ms,57.00ns,1.00ns,58.00ns,20.00ns,56.00ns,14.06us
imported/rsc/medium-1k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1051,1000000,425.33ms,57.00ns,1.00ns,58.00ns,10.00ns,56.00ns,2.60us
imported/rsc/medium-32k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32795,1000000,476.34ms,57.00ns,0.00ns,57.00ns,11.00ns,55.00ns,3.06us
imported/rsc/medium-1mb,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1048603,1000000,475.16ms,57.00ns,0.00ns,57.00ns,18.00ns,55.00ns,13.63us
imported/rsc/hard-32,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,58,1000000,576.26ms,98.00ns,1.00ns,98.00ns,19.00ns,94.00ns,11.00us
imported/rsc/hard-1k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1050,1000000,475.24ms,58.00ns,0.00ns,58.00ns,10.00ns,56.00ns,3.30us
imported/rsc/hard-32k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32794,1000000,575.81ms,58.00ns,1.00ns,58.00ns,11.00ns,56.00ns,3.13us
imported/rsc/hard-1mb,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1048602,1000000,526.93ms,97.00ns,1.00ns,97.00ns,24.00ns,87.00ns,17.06us
imported/rsc/reallyhard0-32,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,58,1000000,676.80ms,143.00ns,1.00ns,143.00ns,17.00ns,133.00ns,2.55us
imported/rsc/reallyhard0-1k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1050,1000000,526.36ms,91.00ns,1.00ns,92.00ns,15.00ns,87.00ns,2.81us
imported/rsc/reallyhard0-32k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32794,1000000,1.63s,647.00ns,2.00ns,650.00ns,58.00ns,606.00ns,26.37us
imported/rsc/reallyhard0-1mb,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1048602,166880,4.56s,17.91us,39.00ns,17.95us,548.00ns,17.54us,47.79us
imported/rsc/reallyreallyhard0-32,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,47,1000000,628.54ms,142.00ns,2.00ns,143.00ns,23.00ns,136.00ns,14.42us
imported/rsc/reallyreallyhard0-1k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,1039,1000000,627.55ms,90.00ns,1.00ns,90.00ns,19.00ns,85.00ns,9.03us
imported/rsc/reallyreallyhard0-32k,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind-run2,1.12.0,,32783,1000000,1.58s,626.00ns,2.00ns,631.00ns,47.00ns,613.00ns,24.17us
